item1,item2,n
darci,poetri,1
bride,poetri,1
lake,poetri,1
impass,poetri,1
poet,poetri,1
tremul,poetri,1
susan,poetri,1
biographi,poetri,1
marmion,poetri,1
giaour,poetri,1
abydo,poetri,1
sparingli,poetri,1
byron,poetri,1
fifteen,sonnet,1
pianofort,sonnet,1
celebr,sonnet,1
everybodi,sonnet,1
starv,sonnet,1
imag,sonnet,1
autumn,sonnet,1
composit,sonnet,1
qualiti,sonnet,1
apt,sonnet,1
prelud,sonnet,1
analogi,sonnet,1
heroin,sonnet,1
fraught,sonnet,1
maria,signal,1
collin,signal,1
depart,relations,1
warmest,relations,1
bennet,relations,1
jane,relations,1
elizabeth,relations,1
omen,relations,1
everyth,needlework,1
smaller,needlework,1
motionless,needlework,1
reproof,needlework,1
lock,needlework,1
thoma,needlework,1
sofa,needlework,1
elizabeth,needlework,1
darci,needlework,1
catherin,needlework,1
slacken,needlework,1
curtsei,needlework,1
edmund,needlework,1
pug,needlework,1
crawford,needlework,1
studious,needlework,1
bang,needlework,1
morland,needlework,1
parliament,handwrit,1
commend,handwrit,1
commonest,handwrit,1
unconcern,handwrit,1
mari,handwrit,1
esq,handwrit,1
ii,handwrit,1
somerset,handwrit,1
jane,handwrit,1
elizabeth,handwrit,1
charl,handwrit,1
dialogu,handwrit,1
union,handwrit,1
presumpt,handwrit,1
baronet,handwrit,1
edmund,handwrit,1
grandson,handwrit,1
borough,handwrit,1
blessed,handwrit,1
emma,handwrit,1
woodhous,handwrit,1
knightlei,handwrit,1
bate,handwrit,1
motto,handwrit,1
fairfax,handwrit,1
duodecimo,handwrit,1
walter,handwrit,1
elliot,handwrit,1
kellynch,handwrit,1
cheshir,handwrit,1
dugdal,handwrit,1
sheriff,handwrit,1
loyalti,handwrit,1
niec,dialogu,1
commend,dialogu,1
pianofort,dialogu,1
squar,dialogu,1
colonel,dialogu,1
invent,dialogu,1
imaginari,dialogu,1
abruptli,dialogu,1
charlott,dialogu,1
unconcern,dialogu,1
ensu,dialogu,1
concis,dialogu,1
substanc,dialogu,1
jane,dialogu,1
catherin,dialogu,1
handwrit,dialogu,1
union,dialogu,1
bewild,dialogu,1
dancer,dialogu,1
campbel,dialogu,1
elton,dialogu,1
surpriz,dialogu,1
bate,dialogu,1
cole,dialogu,1
bates,dialogu,1
broadwood,dialogu,1
allen,dialogu,1
thorpe,dialogu,1
jew,dialogu,1
commend,union,1
frank,union,1
smith,union,1
commiss,union,1
surfac,union,1
gig,union,1
smooth,union,1
unconcern,union,1
holidai,union,1
quicker,union,1
coachman,union,1
vehem,union,1
liveli,union,1
birth,union,1
jane,union,1
lace,union,1
judgement,union,1
captain,union,1
charl,union,1
handwrit,union,1
dialogu,union,1
threadbar,union,1
pavement,union,1
languor,union,1
predict,union,1
satin,union,1
harriet,union,1
preclud,union,1
cradl,union,1
unal,union,1
bertram,union,1
veil,union,1
commonplac,union,1
endang,union,1
thread,union,1
durabl,union,1
shabbi,union,1
isabella,union,1
dispar,union,1
knightlei,union,1
elton,union,1
churchil,union,1
surpriz,union,1
fairfax,union,1
selina,union,1
stale,union,1
band,union,1
pump,union,1
archwai,union,1
gutter,union,1
allei,union,1
fitli,union,1
unsatisfi,union,1
elliot,union,1
clay,union,1
wentworth,union,1
immort,union,1
harp,grantley,1
mansion,blot,1
novemb,blot,1
thick,blot,1
precipit,blot,1
comfortless,blot,1
sadden,blot,1
drip,blot,1
emma,blot,1
russell,blot,1
veranda,blot,1
misti,blot,1
tenement,blot,1
execut,indirect,1
everyth,prize,1
fanni,prize,1
bind,prize,1
roof,prize,1
frank,prize,1
joke,prize,1
colonel,prize,1
possessor,prize,1
talker,prize,1
soft,prize,1
genuin,prize,1
weymouth,prize,1
merci,prize,1
acquisit,prize,1
sterl,prize,1
joy,prize,1
lydia,prize,1
upper,prize,1
popular,prize,1
anyon,prize,1
lotteri,prize,1
ticket,prize,1
bet,prize,1
neighbours,prize,1
distribut,prize,1
mercenari,prize,1
harriet,prize,1
realis,prize,1
mostli,prize,1
mortal,prize,1
research,prize,1
lieuten,prize,1
connexion,prize,1
edmund,prize,1
glee,prize,1
abbei,prize,1
fondest,prize,1
ponder,prize,1
biograph,prize,1
thrush,prize,1
frolic,prize,1
ambiti,prize,1
isabella,prize,1
shepherd,prize,1
incongru,prize,1
campbell,prize,1
hei,prize,1
kellynch,prize,1
harvil,prize,1
diffid,panegyr,1
laudabl,panegyr,1
bennet,panegyr,1
netherfield,panegyr,1
jane,panegyr,1
qualiti,panegyr,1
catherin,panegyr,1
anyon,panegyr,1
precipit,panegyr,1
undon,panegyr,1
incur,precipit,1
hardship,precipit,1
temptat,precipit,1
cautiou,precipit,1
laudabl,precipit,1
needless,precipit,1
warn,precipit,1
bennet,precipit,1
netherfield,precipit,1
elizabeth,precipit,1
anyon,precipit,1
blot,precipit,1
panegyr,precipit,1
undon,precipit,1
assum,precipit,1
pavement,precipit,1
closur,precipit,1
crawford,precipit,1
cobb,precipit,1
jar,precipit,1
lifeless,precipit,1
gold,undon,1
chain,undon,1
ann,undon,1
laudabl,undon,1
pack,undon,1
bennet,undon,1
netherfield,undon,1
anyon,undon,1
panegyr,undon,1
precipit,undon,1
border,undon,1
anne,undon,1
jewellers,undon,1
russel,undon,1
everyth,assum,1
irresist,assum,1
disinclin,assum,1
vicin,assum,1
frank,assum,1
devot,assum,1
smith,assum,1
avow,assum,1
weston,assum,1
uncle,assum,1
needless,assum,1
darci,assum,1
pemberlei,assum,1
captain,assum,1
adventur,assum,1
precipit,assum,1
curtail,assum,1
placid,assum,1
licens,assum,1
elton,assum,1
churchil,assum,1
surpriz,assum,1
tacitli,assum,1
clai,assum,1
walter,assum,1
elliot,assum,1
harville,assum,1
centr,celer,1
lock,celer,1
kei,celer,1
victori,celer,1
doubl,celer,1
drawer,celer,1
bolt,celer,1
leap,celer,1
caviti,celer,1
lover,flat,1
judici,flat,1
catherin,flat,1
yate,flat,1
wing,flat,1
breez,flat,1
shore,flat,1
henry,flat,1
chandler,flat,1
sand,flat,1
easterli,flat,1
graviti,thereupon,1
phillip,thereupon,1
everyth,appertain,1
staid,appertain,1
subsist,appertain,1
thoma,appertain,1
destruct,appertain,1
sober,appertain,1
mansfield,appertain,1
yate,appertain,1
theatric,appertain,1
binglei,expostul,1
pianofort,negativ,1
binglei,negativ,1
elizabeth,negativ,1
breach,reprehens,1
decorum,reprehens,1
treatment,reprehens,1
compunct,reprehens,1
upright,reprehens,1
apologis,reprehens,1
jane,reprehens,1
conjug,reprehens,1
emma,reprehens,1
fairfax,reprehens,1
elliot,reprehens,1
binglei,italian,1
scotch,italian,1
list,italian,1
curtail,italian,1
english,italian,1
scholar,italian,1
udolpho,italian,1
elliot,italian,1
translat,italian,1
invert,italian,1
transpos,italian,1
bennet,reel,1
elizabeth,reel,1
darci,reel,1
cheat,overthrow,1
premedit,overthrow,1
necessit,overthrow,1
develop,overthrow,1
catherin,overthrow,1
affin,overthrow,1
wickham,overthrow,1
malici,overthrow,1
definit,overthrow,1
satin,overthrow,1
harriet,overthrow,1
velvet,overthrow,1
wainscot,overthrow,1
curl,overthrow,1
emma,overthrow,1
thorpe,overthrow,1
ordinari,allianc,1
judgment,allianc,1
blood,allianc,1
relationship,allianc,1
stipul,allianc,1
approb,allianc,1
warrant,allianc,1
cover,allianc,1
sacrif,allianc,1
stretch,allianc,1
proprietor,allianc,1
smith,allianc,1
gentil,allianc,1
irregular,allianc,1
timber,allianc,1
util,allianc,1
trade,allianc,1
complac,allianc,1
ann,allianc,1
aggrav,allianc,1
honesti,allianc,1
mari,allianc,1
whoever,allianc,1
stream,allianc,1
upright,allianc,1
thoma,allianc,1
wash,allianc,1
bristol,allianc,1
reprob,allianc,1
scorn,allianc,1
root,allianc,1
astrai,allianc,1
elizabeth,allianc,1
darci,allianc,1
characterist,allianc,1
captain,allianc,1
avenu,allianc,1
unquestion,allianc,1
harriet,allianc,1
parad,allianc,1
bertram,allianc,1
connexion,allianc,1
edmund,allianc,1
julia,allianc,1
unexception,allianc,1
abbei,allianc,1
clandestin,allianc,1
snatch,allianc,1
emma,allianc,1
unperceiv,allianc,1
isabella,allianc,1
hartfield,allianc,1
knightlei,allianc,1
elton,allianc,1
rave,allianc,1
incongru,allianc,1
row,allianc,1
untaint,allianc,1
elliot,allianc,1
musgrov,allianc,1
russel,allianc,1
henrietta,allianc,1
harvil,allianc,1
benwick,allianc,1
uncivil,border,1
vallei,border,1
impertin,border,1
adorn,border,1
ineleg,border,1
amidst,border,1
lane,border,1
gig,border,1
blunder,border,1
ann,border,1
angel,border,1
stream,border,1
stroke,border,1
withstood,border,1
elizabeth,border,1
undon,border,1
disrespect,border,1
georgiana,border,1
anne,border,1
harriet,border,1
bridg,border,1
glen,border,1
rough,border,1
coppic,border,1
sportiv,border,1
edmund,border,1
unceremoni,border,1
reparte,border,1
exit,border,1
emma,border,1
footpath,border,1
russel,border,1
croft,border,1
uncl,galleri,1
blood,galleri,1
ornament,galleri,1
fanny,galleri,1
termin,galleri,1
hollow,galleri,1
unwillingli,galleri,1
crimson,galleri,1
devot,galleri,1
lock,galleri,1
staircas,galleri,1
headach,galleri,1
stole,galleri,1
tower,galleri,1
lie,galleri,1
judici,galleri,1
forbidden,galleri,1
angrili,galleri,1
bedroom,galleri,1
kneel,galleri,1
moan,galleri,1
shown,galleri,1
gentli,galleri,1
gape,galleri,1
wide,galleri,1
lamp,galleri,1
reprob,galleri,1
catherin,galleri,1
fineri,galleri,1
jump,galleri,1
pemberlei,galleri,1
phillip,galleri,1
finer,galleri,1
profus,galleri,1
shine,galleri,1
contempl,galleri,1
theatr,galleri,1
carv,galleri,1
someon,galleri,1
box,galleri,1
top,galleri,1
lofti,galleri,1
oak,galleri,1
flight,galleri,1
prison,galleri,1
mahogani,galleri,1
chapel,galleri,1
grander,galleri,1
oblong,galleri,1
velvet,galleri,1
cushion,galleri,1
ledg,galleri,1
woke,galleri,1
afterpiec,galleri,1
pit,galleri,1
german,galleri,1
hornpip,galleri,1
creep,galleri,1
chill,galleri,1
rai,galleri,1
plausibl,galleri,1
morland,galleri,1
tilnei,galleri,1
general,galleri,1
swift,galleri,1
quadrangl,galleri,1
underneath,galleri,1
breadth,galleri,1
glimmer,galleri,1
lover,eyelash,1
correct,eyelash,1
smith,eyelash,1
copi,eyelash,1
weston,eyelash,1
eyebrow,eyelash,1
everyth,avenu,1
anybodi,avenu,1
blood,avenu,1
fanni,avenu,1
warrant,avenu,1
west,avenu,1
wall,avenu,1
cover,avenu,1
stretch,avenu,1
proprietor,avenu,1
dispers,avenu,1
stone,avenu,1
gentil,avenu,1
irregular,avenu,1
timber,avenu,1
complac,avenu,1
mourn,avenu,1
stream,avenu,1
amazingli,avenu,1
wash,avenu,1
root,avenu,1
characterist,avenu,1
allianc,avenu,1
river,avenu,1
fasten,avenu,1
delici,avenu,1
top,avenu,1
wilder,avenu,1
bertram,avenu,1
edmund,avenu,1
crawford,avenu,1
sotherton,avenu,1
repton,avenu,1
unmerit,avenu,1
iron,avenu,1
palisad,avenu,1
sideg,avenu,1
unexception,avenu,1
abbei,avenu,1
emma,avenu,1
isabella,avenu,1
hartfield,avenu,1
knightlei,avenu,1
row,avenu,1
untaint,avenu,1
insensibli,avenu,1
lime,avenu,1
pillar,avenu,1
erect,avenu,1
disinclin,laughingli,1
grant,laughingli,1
elizabeth,laughingli,1
bewild,laughingli,1
crawford,laughingli,1
sotherton,laughingli,1
isabella,laughingli,1
rent,charmingli,1
sauci,charmingli,1
abruptli,charmingli,1
weston,charmingli,1
repetit,charmingli,1
cure,charmingli,1
jame,charmingli,1
jane,charmingli,1
emma,charmingli,1
woodhous,charmingli,1
isabella,charmingli,1
perri,charmingli,1
mechlin,charmingli,1
anecdot,accuraci,1
spiritless,anecdot,1
recur,anecdot,1
local,anecdot,1
wine,anecdot,1
impuls,anecdot,1
longest,anecdot,1
store,anecdot,1
catherin,anecdot,1
irish,anecdot,1
captain,anecdot,1
accuraci,anecdot,1
soup,anecdot,1
magistr,anecdot,1
anne,anecdot,1
venison,anecdot,1
haunch,anecdot,1
drank,anecdot,1
farmer,anecdot,1
miles,anecdot,1
donwel,anecdot,1
wentworth,anecdot,1
harvil,anecdot,1
benwick,anecdot,1
fireplac,pile,1
accommod,fireplac,1
china,fireplac,1
linen,fireplac,1
ornament,fireplac,1
packag,fireplac,1
prettiest,fireplac,1
hast,fireplac,1
pile,fireplac,1
withdraw,fireplac,1
toilett,fireplac,1
carv,fireplac,1
english,fireplac,1
marbl,fireplac,1
avert,fireplac,1
ponder,fireplac,1
drawer,fireplac,1
wardrob,fireplac,1
lute,fireplac,1
chest,fireplac,1
warrior,fireplac,1
incomprehensibli,fireplac,1
width,fireplac,1
rumford,fireplac,1
slab,fireplac,1
unpin,fireplac,1
recess,fireplac,1
mari,petit,1
salli,petit,1
netherfield,petit,1
kitti,petit,1
hurst,petit,1
catherin,petit,1
beggar,petit,1
allen,petit,1
bennet,bracelet,1
hurst,bracelet,1
sixpenc,win,1
hung,win,1
repos,win,1
magnific,win,1
judici,win,1
alleg,win,1
motherli,win,1
catherin,win,1
firesid,win,1
woodhouse,win,1
ham,yawn,1
chicken,yawn,1
exhaust,yawn,1
cast,yawn,1
repetit,yawn,1
likelihood,yawn,1
hide,yawn,1
bennet,yawn,1
netherfield,yawn,1
luca,yawn,1
charl,yawn,1
bertram,yawn,1
vainli,yawn,1
darci,nichol,1
meryton,nichol,1
soup,nichol,1
everyth,soup,1
spiritless,soup,1
purs,soup,1
staircas,soup,1
swallow,soup,1
ic,soup,1
wine,soup,1
recit,soup,1
bespok,soup,1
thoma,soup,1
feverish,soup,1
sore,soup,1
hast,soup,1
thenc,soup,1
darci,soup,1
anecdot,soup,1
nichol,soup,1
cook,soup,1
york,soup,1
hotel,soup,1
ceaseless,soup,1
spar,soup,1
venison,soup,1
haunch,soup,1
lucases,soup,1
french,soup,1
norri,soup,1
adjourn,soup,1
crawford,soup,1
drank,soup,1
creep,soup,1
basin,soup,1
branxholm,soup,1
negu,soup,1
pump,soup,1
pastri,soup,1
moon,soup,1
tediou,process,1
commonest,process,1
er,process,1
smith,process,1
insuffer,process,1
grievou,process,1
quicker,process,1
simplest,process,1
matur,process,1
cake,process,1
heydai,process,1
baddelei,process,1
urn,process,1
bearer,process,1
imprison,process,1
randal,process,1
elliot,process,1
russell,process,1
aim,inflexibli,1
darci,inflexibli,1
studiou,inflexibli,1
fanni,studiou,1
aim,studiou,1
darci,studiou,1
inflexibli,studiou,1
forbear,surest,1
darci,hug,1
fanni,disguis,1
abhorr,disguis,1
mysteri,disguis,1
artless,disguis,1
assidu,disguis,1
disclosur,disguis,1
practis,disguis,1
equivoc,disguis,1
crawford,disguis,1
unamus,disguis,1
guileless,disguis,1
blood,vouch,1
mainten,vouch,1
formerli,vouch,1
frank,vouch,1
gentil,vouch,1
ann,vouch,1
disinterested,vouch,1
puriti,vouch,1
jane,vouch,1
darci,vouch,1
childhood,vouch,1
closest,vouch,1
probiti,vouch,1
tradesman,vouch,1
mortal,vouch,1
connexion,vouch,1
emma,vouch,1
churchil,vouch,1
fairfax,vouch,1
untaint,vouch,1
elliot,vouch,1
whomsoev,vice,1
delin,vice,1
years,vice,1
thoma,vice,1
remors,vice,1
crime,vice,1
bennet,vice,1
darci,vice,1
longbourn,vice,1
maria,vice,1
offens,vice,1
dozen,vice,1
rector,vice,1
sanction,vice,1
strenuous,vice,1
franc,vice,1
career,vice,1
julia,vice,1
rear,vice,1
itali,vice,1
pine,vice,1
religi,vice,1
snatch,vice,1
accessori,vice,1
anywis,vice,1
forest,vice,1
murder,vice,1
alp,vice,1
pyrene,vice,1
switzerland,vice,1
todai,forev,1
crimin,forev,1
leant,forev,1
transact,forev,1
billiard,forev,1
shrewd,forev,1
innoc,forev,1
malevol,forev,1
constrain,forev,1
wherea,forev,1
discreet,forev,1
jame,forev,1
substanc,forev,1
catherin,forev,1
longbourn,forev,1
meryton,forev,1
captain,forev,1
overtur,forev,1
catherine,forev,1
misrepresent,forev,1
flirt,forev,1
sea,forev,1
bedford,forev,1
isabella,forev,1
martin,forev,1
morland,forev,1
tilnei,forev,1
thorp,forev,1
unthinkingli,forev,1
incorrect,forev,1
rhodomontad,forev,1
minutes,implac,1
netherfield,implac,1
unforgiv,implac,1
misunderstand,willfulli,1
improprieti,misunderstand,1
dimens,misunderstand,1
regul,misunderstand,1
famou,misunderstand,1
oxford,misunderstand,1
lizzi,misunderstand,1
decidedli,misunderstand,1
willfulli,misunderstand,1
purport,misunderstand,1
harriet,misunderstand,1
crawford,misunderstand,1
cattl,misunderstand,1
arbit,misunderstand,1
emma,misunderstand,1
crisi,misunderstand,1
drill,misunderstand,1
ox,misunderstand,1
louisa,wake,1
bertram,wake,1
emma,wake,1
elizabeth,propiti,1
niec,postscript,1
colonel,postscript,1
energi,postscript,1
summon,postscript,1
regiment,postscript,1
bennet,postscript,1
lydia,postscript,1
forster,postscript,1
wickham,postscript,1
gardin,postscript,1
edmund,postscript,1
anybodi,needlessli,1
complaint,needlessli,1
intrud,needlessli,1
borrow,needlessli,1
jane,needlessli,1
elizabeth,needlessli,1
maria,needlessli,1
rushworth,needlessli,1
rehears,needlessli,1
sign,crush,1
speedili,liveliest,1
basket,liveliest,1
dirti,liveliest,1
delin,liveliest,1
effus,liveliest,1
tidi,liveliest,1
simpli,liveliest,1
embrac,liveliest,1
dawdl,liveliest,1
string,liveliest,1
incessantli,liveliest,1
butcher,liveliest,1
bone,liveliest,1
jane,liveliest,1
mixtur,liveliest,1
develop,liveliest,1
elizabeth,liveliest,1
catherin,liveliest,1
collin,liveliest,1
challeng,liveliest,1
baker,liveliest,1
trai,liveliest,1
strai,liveliest,1
mule,liveliest,1
cole,liveliest,1
expert,liveliest,1
homeward,liveliest,1
cur,liveliest,1
gingerbread,liveliest,1
thorp,liveliest,1
cecilia,liveliest,1
camilla,liveliest,1
belinda,liveliest,1
devoir,liveliest,1
mari,bass,1
extract,bass,1
threadbar,bass,1
limit,threadbar,1
frank,threadbar,1
commonest,threadbar,1
mass,threadbar,1
smith,threadbar,1
effus,threadbar,1
novel,threadbar,1
mari,threadbar,1
hearer,threadbar,1
strain,threadbar,1
jane,threadbar,1
elizabeth,threadbar,1
extract,threadbar,1
skill,threadbar,1
capac,threadbar,1
union,threadbar,1
bass,threadbar,1
wickham,threadbar,1
dullest,threadbar,1
speaker,threadbar,1
review,threadbar,1
harriet,threadbar,1
preacher,threadbar,1
commonplac,threadbar,1
heterogen,threadbar,1
dispar,threadbar,1
knightlei,threadbar,1
churchil,threadbar,1
surpriz,threadbar,1
fairfax,threadbar,1
stale,threadbar,1
trash,threadbar,1
groan,threadbar,1
uncl,flog,1
colonel,flog,1
regiment,flog,1
forster,flog,1
inherit,collin,1
everyth,collin,1
anybodi,collin,1
disapprov,collin,1
ornament,collin,1
warmth,collin,1
pianofort,collin,1
cultiv,collin,1
ladyship,collin,1
involuntarili,collin,1
largest,collin,1
recept,collin,1
irksom,collin,1
secretli,collin,1
devot,collin,1
wisest,collin,1
amidst,collin,1
complaint,collin,1
lane,collin,1
imaginari,collin,1
carefulli,collin,1
regul,collin,1
eloqu,collin,1
novel,collin,1
vanish,collin,1
commiss,collin,1
displeas,collin,1
gig,collin,1
hush,collin,1
charlott,collin,1
genuin,collin,1
charlotte,collin,1
ant,collin,1
illiter,collin,1
bash,collin,1
harmoni,collin,1
headstrong,collin,1
guidanc,collin,1
frost,collin,1
unwel,collin,1
cassino,collin,1
cruelti,collin,1
innoc,collin,1
ensu,collin,1
walker,collin,1
allus,collin,1
graciou,collin,1
sympathis,collin,1
shoe,collin,1
humil,collin,1
needless,collin,1
gratefulli,collin,1
novemb,collin,1
vow,collin,1
concurr,collin,1
apologis,collin,1
sensibli,collin,1
wide,collin,1
felicit,collin,1
hast,collin,1
enumer,collin,1
salli,collin,1
nomin,collin,1
wisher,collin,1
patro,collin,1
luca,collin,1
lizzi,collin,1
jane,collin,1
lydia,collin,1
elizabeth,collin,1
hertfordshir,collin,1
circul,collin,1
catherin,collin,1
longbourn,collin,1
splendid,collin,1
maria,collin,1
judgement,collin,1
meryton,collin,1
lucas,collin,1
reader,collin,1
trespass,collin,1
signal,collin,1
liveliest,collin,1
hunsford,collin,1
de,collin,1
bourgh,collin,1
lewi,collin,1
18th,collin,1
seennight,collin,1
discourag,collin,1
pompou,collin,1
collins,collin,1
quadril,collin,1
phaeton,collin,1
stamp,collin,1
miserli,collin,1
folio,collin,1
contempl,collin,1
unweari,collin,1
catherine,collin,1
mislead,collin,1
arrog,collin,1
won,collin,1
scope,collin,1
laiti,collin,1
clergi,collin,1
cleric,collin,1
divers,collin,1
compat,collin,1
perseveringli,collin,1
secondli,collin,1
thirdli,collin,1
wave,collin,1
custom,collin,1
steadfastli,collin,1
fun,collin,1
fourthli,collin,1
gardin,collin,1
unseldom,collin,1
stroll,collin,1
encount,collin,1
doorwai,collin,1
glaze,collin,1
metcalf,collin,1
quarrelsom,collin,1
obeis,collin,1
bitterest,collin,1
advertis,collin,1
thoma,hardest,1
entail,hardest,1
cruelti,rail,1
bennet,rail,1
whomsoev,filial,1
eighteen,filial,1
disobedi,filial,1
tyranni,filial,1
conduc,filial,1
general,filial,1
everyth,hunsford,1
forcibli,hunsford,1
unconnect,hunsford,1
colonel,hunsford,1
reproof,hunsford,1
irksom,hunsford,1
octob,hunsford,1
openli,hunsford,1
restrain,hunsford,1
lane,hunsford,1
search,hunsford,1
mingl,hunsford,1
parsonag,hunsford,1
regiment,hunsford,1
cessat,hunsford,1
humil,hunsford,1
vacant,hunsford,1
patro,hunsford,1
bennet,hunsford,1
mixtur,hunsford,1
elizabeth,hunsford,1
catherin,hunsford,1
longbourn,hunsford,1
meryton,hunsford,1
collin,hunsford,1
westerham,hunsford,1
kent,hunsford,1
15th,hunsford,1
de,hunsford,1
bourgh,hunsford,1
collins,hunsford,1
condescens,hunsford,1
pool,hunsford,1
quadril,hunsford,1
vener,hunsford,1
rector,hunsford,1
obsequi,hunsford,1
select,hunsford,1
disdain,hunsford,1
prefac,hunsford,1
fitzwilliam,hunsford,1
curtsei,hunsford,1
rencontr,hunsford,1
visibl,hunsford,1
unpleasantli,hunsford,1
octob,westerham,1
hunsford,westerham,1
kent,westerham,1
15th,westerham,1
colonel,kent,1
octob,kent,1
faulti,kent,1
colder,kent,1
vindic,kent,1
everybodi,kent,1
jane,kent,1
elizabeth,kent,1
hertfordshir,kent,1
darci,kent,1
catherin,kent,1
darcy,kent,1
hunsford,kent,1
westerham,kent,1
15th,kent,1
collins,kent,1
wickham,kent,1
bride,kent,1
fitzwilliam,kent,1
bridegroom,kent,1
verdur,kent,1
octob,15th,1
hunsford,15th,1
westerham,15th,1
kent,15th,1
uncl,disrespect,1
tardi,disrespect,1
shew,disrespect,1
breach,disrespect,1
fanni,disrespect,1
